condition,state_id,target_name,internal_target_id,direct_or_reporter,carbon_count,mass_index,mass_isotopologue,fraction
condition1,theta1_sample_011,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_011,Serine,serine,reporter,3,3,M+3,0.70000000000000007
condition1,theta1_sample_012,Pyruvate,pyruvate,direct,3,0,M+0,0.29853417608276306
condition1,theta1_sample_012,Pyruvate,pyruvate,direct,3,1,M+1,0.0013923080101018598
condition1,theta1_sample_012,Pyruvate,pyruvate,direct,3,2,M+2,0.0016128557315073166
condition1,theta1_sample_012,Pyruvate,pyruvate,direct,3,3,M+3,0.69846066017562802
condition1,theta1_sample_012,Alanine,alanine,reporter,3,0,M+0,0.29853417608276306
condition1,theta1_sample_012,Alanine,alanine,reporter,3,1,M+1,0.0013923080101018598
condition1,theta1_sample_012,Alanine,alanine,reporter,3,2,M+2,0.0016128557315073166
condition1,theta1_sample_012,Alanine,alanine,reporter,3,3,M+3,0.69846066017562802
condition1,theta1_sample_012,Lactate,lactate,reporter,3,0,M+0,0.29853417608276306
condition1,theta1_sample_012,Lactate,lactate,reporter,3,1,M+1,0.0013923080101018598
condition1,theta1_sample_012,Lactate,lactate,reporter,3,2,M+2,0.0016128557315073166
condition1,theta1_sample_012,Lactate,lactate,reporter,3,3,M+3,0.69846066017562802
condition1,theta1_sample_012,Citrate,citrate,reporter,6,0,M+0,0.026731296771986691
condition1,theta1_sample_012,Citrate,citrate,reporter,6,1,M+1,0.061299950223234416
condition1,theta1_sample_012,Citrate,citrate,reporter,6,2,M+2,0.066517237205291693
condition1,theta1_sample_012,Citrate,citrate,reporter,6,3,M+3,0.20430245073165157
condition1,theta1_sample_012,Citrate,citrate,reporter,6,4,M+4,0.15450268481071827
condition1,theta1_sample_012,Citrate,citrate,reporter,6,5,M+5,0.14513079761435108
condition1,theta1_sample_012,Citrate,citrate,reporter,6,6,M+6,0.34151558264276699
condition1,theta1_sample_012,aKG,akg,direct,5,0,M+0,0.026800413961374663
condition1,theta1_sample_012,aKG,akg,direct,5,1,M+1,0.06293278509343507
condition1,theta1_sample_012,aKG,akg,direct,5,2,M+2,0.12626542849114397
condition1,theta1_sample_012,aKG,akg,direct,5,3,M+3,0.29338142932846761
condition1,theta1_sample_012,aKG,akg,direct,5,4,M+4,0.1487076456890194
condition1,theta1_sample_012,aKG,akg,direct,5,5,M+5,0.34191229743655943
condition1,theta1_sample_012,Succinate,succinate,direct,4,0,M+0,0.087855367143829785
condition1,theta1_sample_012,Succinate,succinate,direct,4,1,M+1,0.0042729999303882877
condition1,theta1_sample_012,Succinate,succinate,direct,4,2,M+2,0.41287291152203537
condition1,theta1_sample_012,Succinate,succinate,direct,4,3,M+3,0.010013708589445058
condition1,theta1_sample_012,Succinate,succinate,direct,4,4,M+4,0.48498501281430123
condition1,theta1_sample_012,Fumarate,fumarate,direct,4,0,M+0,0.087855367143829785
condition1,theta1_sample_012,Fumarate,fumarate,direct,4,1,M+1,0.0042729999303882877
condition1,theta1_sample_012,Fumarate,fumarate,direct,4,2,M+2,0.41287291152203537
condition1,theta1_sample_012,Fumarate,fumarate,direct,4,3,M+3,0.010013708589445058
condition1,theta1_sample_012,Fumarate,fumarate,direct,4,4,M+4,0.48498501281430123
condition1,theta1_sample_012,Malate,malate,direct,4,0,M+0,0.080834375245504811
condition1,theta1_sample_012,Malate,malate,direct,4,1,M+1,0.018248642290996552
condition1,theta1_sample_012,Malate,malate,direct,4,2,M+2,0.38955806044234109
condition1,theta1_sample_012,Malate,malate,direct,4,3,M+3,0.042800451260308861
condition1,theta1_sample_012,Malate,malate,direct,4,4,M+4,0.4685584707608485
condition1,theta1_sample_012,Glutamine,glutamine,direct,5,0,M+0,0.026800413961374659
condition1,theta1_sample_012,Glutamine,glutamine,direct,5,1,M+1,0.062932785093435056
condition1,theta1_sample_012,Glutamine,glutamine,direct,5,2,M+2,0.12626542849114394
condition1,theta1_sample_012,Glutamine,glutamine,direct,5,3,M+3,0.29338142932846756
condition1,theta1_sample_012,Glutamine,glutamine,direct,5,4,M+4,0.14870764568901937
condition1,theta1_sample_012,Glutamine,glutamine,direct,5,5,M+5,0.34191229743655938
condition1,theta1_sample_012,Aspartate,aspartate,reporter,4,0,M+0,0.089525296475740285
condition1,theta1_sample_012,Aspartate,aspartate,reporter,4,1,M+1,0.20445261508432594
condition1,theta1_sample_012,Aspartate,aspartate,reporter,4,2,M+2,0.011383476929032566
condition1,theta1_sample_012,Aspartate,aspartate,reporter,4,3,M+3,0.20577401498599632
condition1,theta1_sample_012,Aspartate,aspartate,reporter,4,4,M+4,0.48886459652490527
condition1,theta1_sample_012,Glycine,glycine,reporter,2,0,M+0,0.30000000000000004
condition1,theta1_sample_012,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_012,Glycine,glycine,reporter,2,2,M+2,0.70000000000000018
condition1,theta1_sample_012,Serine,serine,reporter,3,0,M+0,0.30000000000000004
condition1,theta1_sample_012,Serine,serine,reporter,3,1,M+1,-0
condition1,theta1_sample_012,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_012,Serine,serine,reporter,3,3,M+3,0.70000000000000018
condition1,theta1_sample_013,Pyruvate,pyruvate,direct,3,0,M+0,0.29797396271799886
condition1,theta1_sample_013,Pyruvate,pyruvate,direct,3,1,M+1,0.0018705450714003645
condition1,theta1_sample_013,Pyruvate,pyruvate,direct,3,2,M+2,0.0023370217032027039
condition1,theta1_sample_013,Pyruvate,pyruvate,direct,3,3,M+3,0.6978184705073982
condition1,theta1_sample_013,Alanine,alanine,reporter,3,0,M+0,0.29797396271799886
condition1,theta1_sample_013,Alanine,alanine,reporter,3,1,M+1,0.0018705450714003645
condition1,theta1_sample_013,Alanine,alanine,reporter,3,2,M+2,0.0023370217032027039
condition1,theta1_sample_013,Alanine,alanine,reporter,3,3,M+3,0.6978184705073982
condition1,theta1_sample_013,Lactate,lactate,reporter,3,0,M+0,0.29797396271799886
condition1,theta1_sample_013,Lactate,lactate,reporter,3,1,M+1,0.0018705450714003645
condition1,theta1_sample_013,Lactate,lactate,reporter,3,2,M+2,0.0023370217032027039
condition1,theta1_sample_013,Lactate,lactate,reporter,3,3,M+3,0.6978184705073982
condition1,theta1_sample_013,Citrate,citrate,reporter,6,0,M+0,0.0266189836724657
condition1,theta1_sample_013,Citrate,citrate,reporter,6,1,M+1,0.061117005108623779
condition1,theta1_sample_013,Citrate,citrate,reporter,6,2,M+2,0.066887091624785552
condition1,theta1_sample_013,Citrate,citrate,reporter,6,3,M+3,0.20374243374344847
condition1,theta1_sample_013,Citrate,citrate,reporter,6,4,M+4,0.15517643682942467
condition1,theta1_sample_013,Citrate,citrate,reporter,6,5,M+5,0.14557253103375087
condition1,theta1_sample_013,Citrate,citrate,reporter,6,6,M+6,0.34088551798750161
condition1,theta1_sample_013,aKG,akg,direct,5,0,M+0,0.026742978525161373
condition1,theta1_sample_013,aKG,akg,direct,5,1,M+1,0.062913235013570074
condition1,theta1_sample_013,aKG,akg,direct,5,2,M+2,0.12634160413830117
condition1,theta1_sample_013,aKG,akg,direct,5,3,M+3,0.29320413607894635
condition1,theta1_sample_013,aKG,akg,direct,5,4,M+4,0.14919908274711774
condition1,theta1_sample_013,aKG,akg,direct,5,5,M+5,0.34159896349690416
condition1,theta1_sample_013,Succinate,succinate,direct,4,0,M+0,0.087613792904701282
condition1,theta1_sample_013,Succinate,succinate,direct,4,1,M+1,0.0047491829715364219
condition1,theta1_sample_013,Succinate,succinate,direct,4,2,M+2,0.41207695130775202
condition1,theta1_sample_013,Succinate,succinate,direct,4,3,M+3,0.011143376851080538
condition1,theta1_sample_013,Succinate,succinate,direct,4,4,M+4,0.48441669596492887
condition1,theta1_sample_013,Fumarate,fumarate,direct,4,0,M+0,0.087613792904701268
condition1,theta1_sample_013,Fumarate,fumarate,direct,4,1,M+1,0.004749182971536421
condition1,theta1_sample_013,Fumarate,fumarate,direct,4,2,M+2,0.41207695130775202
condition1,theta1_sample_013,Fumarate,fumarate,direct,4,3,M+3,0.011143376851080538
condition1,theta1_sample_013,Fumarate,fumarate,direct,4,4,M+4,0.48441669596492887
condition1,theta1_sample_013,Malate,malate,direct,4,0,M+0,0.076181644277882002
condition1,theta1_sample_013,Malate,malate,direct,4,1,M+1,0.027467023053348152
condition1,theta1_sample_013,Malate,malate,direct,4,2,M+2,0.37416506544745681
condition1,theta1_sample_013,Malate,malate,direct,4,3,M+3,0.064542222833512922
condition1,theta1_sample_013,Malate,malate,direct,4,4,M+4,0.45764404438779932
condition1,theta1_sample_013,Glutamine,glutamine,direct,5,0,M+0,0.026742978525161373
condition1,theta1_sample_013,Glutamine,glutamine,direct,5,1,M+1,0.062913235013570074
condition1,theta1_sample_013,Glutamine,glutamine,direct,5,2,M+2,0.12634160413830117
condition1,theta1_sample_013,Glutamine,glutamine,direct,5,3,M+3,0.29320413607894635
condition1,theta1_sample_013,Glutamine,glutamine,direct,5,4,M+4,0.14919908274711774
condition1,theta1_sample_013,Glutamine,glutamine,direct,5,5,M+5,0.34159896349690411
condition1,theta1_sample_013,Aspartate,aspartate,reporter,4,0,M+0,0.089298304914387436
condition1,theta1_sample_013,Aspartate,aspartate,reporter,4,1,M+1,0.2038842996059993
condition1,theta1_sample_013,Aspartate,aspartate,reporter,4,2,M+2,0.012647783801434307
condition1,theta1_sample_013,Aspartate,aspartate,reporter,4,3,M+3,0.20585831392158435
condition1,theta1_sample_013,Aspartate,aspartate,reporter,4,4,M+4,0.48831129775659521
condition1,theta1_sample_013,Glycine,glycine,reporter,2,0,M+0,0.29999999999999999
condition1,theta1_sample_013,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_013,Glycine,glycine,reporter,2,2,M+2,0.70000000000000007
condition1,theta1_sample_013,Serine,serine,reporter,3,0,M+0,0.29999999999999999
condition1,theta1_sample_013,Serine,serine,reporter,3,1,M+1,-0
condition1,theta1_sample_013,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_013,Serine,serine,reporter,3,3,M+3,0.70000000000000007
condition1,theta1_sample_014,Pyruvate,pyruvate,direct,3,0,M+0,0.298640339204645
condition1,theta1_sample_014,Pyruvate,pyruvate,direct,3,1,M+1,0.0012811794892202296
condition1,theta1_sample_014,Pyruvate,pyruvate,direct,3,2,M+2,0.0015166234076244495
condition1,theta1_sample_014,Pyruvate,pyruvate,direct,3,3,M+3,0.69856185789851022
condition1,theta1_sample_014,Alanine,alanine,reporter,3,0,M+0,0.298640339204645
condition1,theta1_sample_014,Alanine,alanine,reporter,3,1,M+1,0.0012811794892202296
condition1,theta1_sample_014,Alanine,alanine,reporter,3,2,M+2,0.0015166234076244495
condition1,theta1_sample_014,Alanine,alanine,reporter,3,3,M+3,0.69856185789851022
condition1,theta1_sample_014,Lactate,lactate,reporter,3,0,M+0,0.298640339204645
condition1,theta1_sample_014,Lactate,lactate,reporter,3,1,M+1,0.0012811794892202296
condition1,theta1_sample_014,Lactate,lactate,reporter,3,2,M+2,0.0015166234076244495
condition1,theta1_sample_014,Lactate,lactate,reporter,3,3,M+3,0.69856185789851022
condition1,theta1_sample_014,Citrate,citrate,reporter,6,0,M+0,0.026712117284853849
condition1,theta1_sample_014,Citrate,citrate,reporter,6,1,M+1,0.060950722542272261
condition1,theta1_sample_014,Citrate,citrate,reporter,6,2,M+2,0.06713447329803636
condition1,theta1_sample_014,Citrate,citrate,reporter,6,3,M+3,0.20325581327502051
condition1,theta1_sample_014,Citrate,citrate,reporter,6,4,M+4,0.15613039842666548
condition1,theta1_sample_014,Citrate,citrate,reporter,6,5,M+5,0.1444075537089769
condition1,theta1_sample_014,Citrate,citrate,reporter,6,6,M+6,0.34140892146417429
condition1,theta1_sample_014,aKG,akg,direct,5,0,M+0,0.026810988465175795
condition1,theta1_sample_014,aKG,akg,direct,5,1,M+1,0.062936369578521598
condition1,theta1_sample_014,aKG,akg,direct,5,2,M+2,0.12625138880322853
condition1,theta1_sample_014,aKG,akg,direct,5,3,M+3,0.29341412232195152
condition1,theta1_sample_014,aKG,akg,direct,5,4,M+4,0.14861716830644411
condition1,theta1_sample_014,aKG,akg,direct,5,5,M+5,0.34196996252467726
condition1,theta1_sample_014,Succinate,succinate,direct,4,0,M+0,0.087573577002929281
condition1,theta1_sample_014,Succinate,succinate,direct,4,1,M+1,0.0048351113196745009
condition1,theta1_sample_014,Succinate,succinate,direct,4,2,M+2,0.41193556957571925
condition1,theta1_sample_014,Succinate,succinate,direct,4,3,M+3,0.011329218877817751
condition1,theta1_sample_014,Succinate,succinate,direct,4,4,M+4,0.48432652322385672
condition1,theta1_sample_014,Fumarate,fumarate,direct,4,0,M+0,0.087573577002929295
condition1,theta1_sample_014,Fumarate,fumarate,direct,4,1,M+1,0.0048351113196745009
condition1,theta1_sample_014,Fumarate,fumarate,direct,4,2,M+2,0.41193556957571931
condition1,theta1_sample_014,Fumarate,fumarate,direct,4,3,M+3,0.011329218877817751
condition1,theta1_sample_014,Fumarate,fumarate,direct,4,4,M+4,0.48432652322385678
condition1,theta1_sample_014,Malate,malate,direct,4,0,M+0,0.07943904931097405
condition1,theta1_sample_014,Malate,malate,direct,4,1,M+1,0.02103331688466074
condition1,theta1_sample_014,Malate,malate,direct,4,2,M+2,0.38491494369443424
condition1,theta1_sample_014,Malate,malate,direct,4,3,M+3,0.049313964713250391
condition1,theta1_sample_014,Malate,malate,direct,4,4,M+4,0.46529872539667844
condition1,theta1_sample_014,Glutamine,glutamine,direct,5,0,M+0,0.026810988465175791
condition1,theta1_sample_014,Glutamine,glutamine,direct,5,1,M+1,0.062936369578521584
condition1,theta1_sample_014,Glutamine,glutamine,direct,5,2,M+2,0.1262513888032285
condition1,theta1_sample_014,Glutamine,glutamine,direct,5,3,M+3,0.29341412232195146
condition1,theta1_sample_014,Glutamine,glutamine,direct,5,4,M+4,0.14861716830644409
condition1,theta1_sample_014,Glutamine,glutamine,direct,5,5,M+5,0.34196996252467715
condition1,theta1_sample_014,Aspartate,aspartate,reporter,4,0,M+0,0.089428151358882352
condition1,theta1_sample_014,Aspartate,aspartate,reporter,4,1,M+1,0.20327495439960325
condition1,theta1_sample_014,Aspartate,aspartate,reporter,4,2,M+2,0.013800691199126303
condition1,theta1_sample_014,Aspartate,aspartate,reporter,4,3,M+3,0.20486114896740798
condition1,theta1_sample_014,Aspartate,aspartate,reporter,4,4,M+4,0.48863505407497992
condition1,theta1_sample_014,Glycine,glycine,reporter,2,0,M+0,0.29999999999999999
condition1,theta1_sample_014,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_014,Glycine,glycine,reporter,2,2,M+2,0.70000000000000007
condition1,theta1_sample_014,Serine,serine,reporter,3,0,M+0,0.29999999999999999
condition1,theta1_sample_014,Serine,serine,reporter,3,1,M+1,-0
condition1,theta1_sample_014,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_014,Serine,serine,reporter,3,3,M+3,0.70000000000000007
condition1,theta1_sample_015,Pyruvate,pyruvate,direct,3,0,M+0,0.29781980501263505
condition1,theta1_sample_015,Pyruvate,pyruvate,direct,3,1,M+1,0.0019150562524671468
condition1,theta1_sample_015,Pyruvate,pyruvate,direct,3,2,M+2,0.0027104724571608294
condition1,theta1_sample_015,Pyruvate,pyruvate,direct,3,3,M+3,0.6975546662777371
condition1,theta1_sample_015,Alanine,alanine,reporter,3,0,M+0,0.29781980501263505
condition1,theta1_sample_015,Alanine,alanine,reporter,3,1,M+1,0.0019150562524671468
condition1,theta1_sample_015,Alanine,alanine,reporter,3,2,M+2,0.0027104724571608294
condition1,theta1_sample_015,Alanine,alanine,reporter,3,3,M+3,0.6975546662777371
condition1,theta1_sample_015,Lactate,lactate,reporter,3,0,M+0,0.29781980501263505
condition1,theta1_sample_015,Lactate,lactate,reporter,3,1,M+1,0.0019150562524671468
condition1,theta1_sample_015,Lactate,lactate,reporter,3,2,M+2,0.0027104724571608294
condition1,theta1_sample_015,Lactate,lactate,reporter,3,3,M+3,0.6975546662777371
condition1,theta1_sample_015,Citrate,citrate,reporter,6,0,M+0,0.026503974975866047
condition1,theta1_sample_015,Citrate,citrate,reporter,6,1,M+1,0.06104930919367528
condition1,theta1_sample_015,Citrate,citrate,reporter,6,2,M+2,0.066844265156868338
condition1,theta1_sample_015,Citrate,citrate,reporter,6,3,M+3,0.20381331362869828
condition1,theta1_sample_015,Citrate,citrate,reporter,6,4,M+4,0.15535491338422372
condition1,theta1_sample_015,Citrate,citrate,reporter,6,5,M+5,0.14620277589441313
condition1,theta1_sample_015,Citrate,citrate,reporter,6,6,M+6,0.34023144776625569
condition1,theta1_sample_015,aKG,akg,direct,5,0,M+0,0.026733527442292498
condition1,theta1_sample_015,aKG,akg,direct,5,1,M+1,0.062910003680003546
condition1,theta1_sample_015,aKG,akg,direct,5,2,M+2,0.12635412460951614
condition1,theta1_sample_015,aKG,akg,direct,5,3,M+3,0.29317501161567822
condition1,theta1_sample_015,aKG,akg,direct,5,4,M+4,0.14927995100861935
condition1,theta1_sample_015,aKG,akg,direct,5,5,M+5,0.34154738164389048
condition1,theta1_sample_015,Succinate,succinate,direct,4,0,M+0,0.087600473851658978
condition1,theta1_sample_015,Succinate,succinate,direct,4,1,M+1,0.0047750500021633982
condition1,theta1_sample_015,Succinate,succinate,direct,4,2,M+2,0.4120335825648892
condition1,theta1_sample_015,Succinate,succinate,direct,4,3,M+3,0.011205789457099286
condition1,theta1_sample_015,Succinate,succinate,direct,4,4,M+4,0.48438510412419206
condition1,theta1_sample_015,Fumarate,fumarate,direct,4,0,M+0,0.087600473851658978
condition1,theta1_sample_015,Fumarate,fumarate,direct,4,1,M+1,0.0047750500021633982
condition1,theta1_sample_015,Fumarate,fumarate,direct,4,2,M+2,0.4120335825648892
condition1,theta1_sample_015,Fumarate,fumarate,direct,4,3,M+3,0.011205789457099286
condition1,theta1_sample_015,Fumarate,fumarate,direct,4,4,M+4,0.48438510412419206
condition1,theta1_sample_015,Malate,malate,direct,4,0,M+0,0.068063677765987499
condition1,theta1_sample_015,Malate,malate,direct,4,1,M+1,0.043588866131508246
condition1,theta1_sample_015,Malate,malate,direct,4,2,M+2,0.34725729700198149
condition1,theta1_sample_015,Malate,malate,direct,4,3,M+3,0.10246409653756516
condition1,theta1_sample_015,Malate,malate,direct,4,4,M+4,0.43862606256295972
condition1,theta1_sample_015,Glutamine,glutamine,direct,5,0,M+0,0.026733527442292494
condition1,theta1_sample_015,Glutamine,glutamine,direct,5,1,M+1,0.062910003680003532
condition1,theta1_sample_015,Glutamine,glutamine,direct,5,2,M+2,0.12635412460951612
condition1,theta1_sample_015,Glutamine,glutamine,direct,5,3,M+3,0.29317501161567816
condition1,theta1_sample_015,Glutamine,glutamine,direct,5,4,M+4,0.14927995100861932
condition1,theta1_sample_015,Glutamine,glutamine,direct,5,5,M+5,0.34154738164389037
condition1,theta1_sample_015,Aspartate,aspartate,reporter,4,0,M+0,0.088933944804413426
condition1,theta1_sample_015,Aspartate,aspartate,reporter,4,1,M+1,0.2036680939825434
condition1,theta1_sample_015,Aspartate,aspartate,reporter,4,2,M+2,0.013286551948351879
condition1,theta1_sample_015,Aspartate,aspartate,reporter,4,3,M+3,0.20668683493801324
condition1,theta1_sample_015,Aspartate,aspartate,reporter,4,4,M+4,0.48742457432667852
condition1,theta1_sample_015,Glycine,glycine,reporter,2,0,M+0,0.3000000000000001
condition1,theta1_sample_015,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_015,Glycine,glycine,reporter,2,2,M+2,0.69999999999999996
